FAWN Station,Period,2m T avg (F),2m T min (F),2m T max (F),Tsoil avg-10cm  (F),Tsoil min(avg)-10cm  (F),Tsoil max(avg)-10cm  (F),2m DewPt avg (F),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),10m Wind avg (mph),10m Wind min (mph),10m Wind max (mph),WDir avg10m  (deg),BP avg (mb),N (# obs),2m WetBulb (F),Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,Season,Temp_Range,Soil_Temp_Range,Temp_Category,Apparent_Temp,Wind_Range,Wind_Category,Wind_Chill,Rain_Category,Has_Rain,Rain_Intensity,Humidity_Comfort,Dewpoint_Comfort,Solar_Category,Comfort_Index,Weather_Severity,Station_Avg_Temp,Station_Avg_Rain,Temp_Deviation_From_Station,Temp_Humidity_Interaction,Wind_Rain_Interaction
Homestead,2024-03-08,75.59,65.95,86.22,74.91,73.36,76.39,70.91,86,0.0,0.0,183.62,5.14,0.05,17.47,131,1011,96,72.29,2024,3,8,4,1,10,Spring,20.269999999999996,3.030000000000001,Warm,77.17644200000001,17.419999999999998,Light,75.59,No Rain,0,0.0,Very Humid,Oppressive,Low,92.17000217775812,0.4851000000000002,75.68608576642336,0.19951642335766423,-0.0960857664233572,6500.740000000001,0.0
Homestead,2024-03-09,78.38,72.7,85.37,75.73,74.44,77.27,73.18,85,0.0,0.0,217.71,7.56,0.85,22.95,163,1010,96,74.64,2024,3,9,5,1,10,Spring,12.670000000000002,2.8299999999999983,Warm,80.73058999999999,22.099999999999998,Light,78.38,No Rain,0,0.0,Very Humid,Oppressive,Moderate,84.43048200249952,0.7213999999999998,75.68608576642336,0.19951642335766423,2.693914233576635,6662.299999999999,0.0
Homestead,2024-03-10,78.24,69.98,88.95,76.42,75.36,77.59,72.6,84,0.0,0.0,190.02,8.19,0.02,26.91,250,1011,92,74.2,2024,3,10,6,1,10,Spring,18.97,2.230000000000004,Warm,80.52412799999999,26.89,Light,78.24,No Rain,0,0.0,Very Humid,Oppressive,Low,83.44519744950411,0.7395999999999998,75.68608576642336,0.19951642335766423,2.5539142335766343,6572.16,0.0
Homestead,2024-03-11,70.36,62.13,80.11,75.42,73.8,76.93,60.7,73,0.0,0.0,271.14,7.78,0.85,22.57,38,1016,95,64.14,2024,3,11,0,1,11,Spring,17.979999999999997,3.1300000000000097,Warm,70.446724,21.72,Light,70.36,No Rain,0,0.0,Humid,Sticky,Moderate,87.37117371333831,0.3292,75.68608576642336,0.19951642335766423,-5.326085766423361,5136.28,0.0
Homestead,2024-03-12,68.51,57.13,79.65,74.37,72.52,75.94,61.05,79,0.0,0.0,248.21,5.49,0.05,19.46,71,1016,96,63.71,2024,3,12,1,1,11,Spring,22.520000000000003,3.4200000000000017,Mild,68.12155700000001,19.41,Light,68.51,No Rain,0,0.0,Humid,Sticky,Moderate,97.36099939057993,0.29409999999999975,75.68608576642336,0.19951642335766423,-7.1760857664233555,5412.29,0.0
Homestead,2024-03-13,70.54,58.55,84.15,74.27,72.36,76.03,63.93,81,0.0,0.0,212.36,4.42,0.02,16.46,83,1014,96,66.16,2024,3,13,2,1,11,Spring,25.60000000000001,3.6700000000000017,Warm,70.684342,16.44,Calm,70.54,No Rain,0,0.0,Very Humid,Sticky,Moderate,97.05938831522528,0.2038000000000003,75.68608576642336,0.19951642335766423,-5.146085766423354,5713.740000000001,0.0
Homestead,2024-03-14,72.18,61.09,82.78,74.8,72.93,76.75,65.05,80,0.0,0.0,255.52,5.79,0.05,20.8,75,1015,96,67.4,2024,3,14,3,1,11,Spring,21.689999999999998,3.819999999999993,Warm,72.75552,20.75,Light,72.18,No Rain,0,0.0,Humid,Uncomfortable,Moderate,96.53264842637725,0.34060000000000035,75.68608576642336,0.19951642335766423,-3.506085766423354,5774.400000000001,0.0
Homestead,2024-03-15,74.0,63.88,82.54,75.34,73.63,77.09,66.66,79,0.0,0.0,235.36,6.53,0.81,21.0,105,1014,96,69.0,2024,3,15,4,1,11,Spring,18.660000000000004,3.460000000000008,Warm,75.0428,20.19,Light,74.0,No Rain,0,0.0,Humid,Uncomfortable,Moderate,92.7908492877868,0.4612,75.68608576642336,0.19951642335766423,-1.6860857664233606,5846.0,0.0
Homestead,2024-03-16,75.13,61.83,87.06,75.61,73.63,77.7,68.79,82,0.0,0.0,230.82,5.0,0.02,16.82,181,1012,96,70.74,2024,3,16,5,1,11,Spring,25.230000000000004,4.070000000000007,Warm,76.51817799999999,16.8,Calm,75.13,No Rain,0,0.0,Very Humid,Uncomfortable,Moderate,95.22813214051479,0.4564999999999998,75.68608576642336,0.19951642335766423,-0.5560857664233652,6160.66,0.0
Homestead,2024-03-17,76.82,68.04,87.04,76.85,75.22,78.6,70.66,83,0.0,0.0,251.13,6.44,0.07,21.43,171,1010,96,72.48,2024,3,17,6,1,11,Spring,19.0,3.3799999999999955,Warm,78.687998,21.36,Light,76.82,No Rain,0,0.0,Very Humid,Oppressive,Moderate,89.86677200896555,0.5985999999999996,75.68608576642336,0.19951642335766423,1.1339142335766326,6376.0599999999995,0.0
Homestead,2024-03-18,78.77,67.71,89.08,77.45,75.72,79.54,71.44,80,0.0,0.0,262.78,7.4,0.29,24.67,204,1009,96,73.56,2024,3,18,0,1,12,Spring,21.370000000000005,3.8200000000000074,Warm,81.08528,24.380000000000003,Light,78.77,No Rain,0,0.0,Humid,Oppressive,Moderate,88.07850736211667,0.7344999999999998,75.68608576642336,0.19951642335766423,3.0839142335766354,6301.599999999999,0.0
Homestead,2024-03-19,71.89,61.21,79.29,77.75,76.51,78.98,63.17,75,0.0,0.0,223.96,7.08,0.07,27.45,21,1011,96,66.13,2024,3,19,1,1,12,Spring,18.080000000000005,2.469999999999999,Warm,72.357775,27.38,Light,71.89,No Rain,0,0.0,Humid,Sticky,Moderate,89.77732298903705,0.37770000000000004,75.68608576642336,0.19951642335766423,-3.79608576642336,5391.75,0.0
Homestead,2024-03-20,68.31,58.51,78.42,76.04,74.35,77.63,60.37,77,0.0,0.0,242.75,6.42,0.65,22.55,63,1013,96,63.23,2024,3,20,2,1,12,Spring,19.910000000000004,3.280000000000001,Mild,67.880571,21.900000000000002,Light,68.31,No Rain,0,0.0,Humid,Sticky,Moderate,93.27271254573597,0.3412999999999998,75.68608576642336,0.19951642335766423,-7.376085766423358,5259.87,0.0
Homestead,2024-03-21,71.52,60.66,81.18,75.92,74.3,77.4,63.57,77,0.0,0.0,226.05,8.08,0.07,26.06,87,1014,96,66.26,2024,3,21,3,1,12,Spring,20.52000000000001,3.1000000000000085,Warm,71.90623199999999,25.99,Light,71.52,No Rain,0,0.0,Humid,Sticky,Moderate,88.58592775944032,0.3991999999999998,75.68608576642336,0.19951642335766423,-4.166085766423365,5507.04,0.0
Homestead,2024-03-22,71.46,66.7,74.61,74.9,73.56,76.71,66.65,85,2.8,0.48,40.04,8.95,0.45,28.7,100,1011,96,68.2,2024,3,22,4,1,12,Spring,7.909999999999997,3.1499999999999915,Warm,71.86953,28.25,Light,71.46,Very Heavy,1,1.92,Very Humid,Uncomfortable,Low,84.71741922476107,6.031,75.68608576642336,0.19951642335766423,-4.226085766423367,6074.099999999999,25.059999999999995
Homestead,2024-03-23,70.81,65.32,79.68,72.48,71.33,73.53,67.78,91,2.71,0.41,90.71,5.69,0.05,31.76,263,1004,96,68.74,2024,3,23,5,1,12,Spring,14.360000000000014,2.200000000000003,Warm,71.05324300000001,31.71,Light,70.81,Very Heavy,1,1.64,Very Humid,Uncomfortable,Low,90.07544774030629,5.6881,75.68608576642336,0.19951642335766423,-4.876085766423358,6443.71,15.4199
Homestead,2024-03-24,70.72,59.76,81.36,72.92,71.04,75.09,62.77,77,0.0,0.0,272.38,6.51,0.22,19.06,345,1007,96,65.5,2024,3,24,6,1,12,Spring,21.6,4.049999999999997,Warm,70.902952,18.84,Light,70.72,No Rain,0,0.0,Humid,Sticky,Moderate,93.44527231380869,0.2963999999999999,75.68608576642336,0.19951642335766423,-4.966085766423362,5445.44,0.0
Homestead,2024-03-25,73.97,68.9,80.17,74.1,72.91,75.36,65.47,75,0.0,0.0,232.8,11.68,1.99,29.62,84,1010,96,68.23,2024,3,25,0,1,13,Spring,11.269999999999996,2.450000000000003,Warm,74.952575,27.630000000000003,Moderate,73.97,No Rain,0,0.0,Humid,Uncomfortable,Moderate,75.69854422034709,0.6657,75.68608576642336,0.19951642335766423,-1.7160857664233617,5547.75,0.0
Homestead,2024-03-26,75.47,70.2,82.29,74.57,73.13,76.32,68.02,78,0.0,0.0,237.02,10.06,1.77,23.71,115,1010,96,70.33,2024,3,26,1,1,13,Spring,12.090000000000003,3.1899999999999977,Warm,76.877978,21.94,Moderate,75.47,No Rain,0,0.0,Humid,Uncomfortable,Moderate,81.37552761760232,0.6759,75.68608576642336,0.19951642335766423,-0.21608576642336175,5886.66,0.0
Homestead,2024-03-27,76.12,69.17,83.07,75.43,74.05,77.0,70.81,84,0.0,0.0,189.01,7.9,2.12,18.75,123,1010,96,72.38,2024,3,27,2,1,13,Spring,13.899999999999991,2.950000000000003,Warm,77.81646400000001,16.63,Light,76.12,No Rain,0,0.0,Very Humid,Oppressive,Low,85.52927293124567,0.6220000000000002,75.68608576642336,0.19951642335766423,0.43391423357664394,6394.08,0.0
Homestead,2024-03-28,77.57,67.19,85.57,76.45,75.54,77.7,68.67,75,0.0,0.0,202.66,11.16,0.58,35.1,243,1008,96,71.39,2024,3,28,3,1,13,Spring,18.379999999999995,2.1599999999999966,Warm,79.443575,34.52,Moderate,77.57,No Rain,0,0.0,Humid,Uncomfortable,Moderate,74.98285087591108,0.8248999999999997,75.68608576642336,0.19951642335766423,1.8839142335766326,5817.749999999999,0.0
Homestead,2024-03-29,69.26,59.9,78.87,75.0,73.45,76.69,59.24,72,0.02,0.02,240.72,7.79,0.13,23.71,28,1014,96,62.9,2024,3,29,4,1,13,Spring,18.970000000000006,3.239999999999995,Mild,69.084176,23.580000000000002,Light,69.26,Light,1,0.08,Humid,Comfortable,Moderate,86.58740389693715,0.3885999999999997,75.68608576642336,0.19951642335766423,-6.4260857664233555,4986.72,0.1558
Homestead,2024-03-30,67.27,54.14,78.84,73.88,71.98,75.54,56.93,72,0.0,0.0,254.24,5.51,0.02,20.4,81,1016,96,60.87,2024,3,30,5,1,13,Spring,24.700000000000003,3.5600000000000023,Mild,66.621352,20.38,Light,67.27,No Rain,0,0.0,Humid,Comfortable,Moderate,91.74817927286372,0.3569000000000002,75.68608576642336,0.19951642335766423,-8.416085766423365,4843.44,0.0
Homestead,2024-03-31,67.54,54.57,79.2,73.87,71.58,76.26,57.86,74,0.0,0.0,304.62,5.11,0.0,20.15,89,1016,96,61.49,2024,3,31,6,1,13,Spring,24.630000000000003,4.680000000000007,Mild,66.93926800000001,20.15,Light,67.54,No Rain,0,0.0,Humid,Comfortable,Moderate,94.4006321375888,0.3273999999999997,75.68608576642336,0.19951642335766423,-8.146085766423354,4997.96,0.0
Homestead,2024-04-01,70.68,57.76,82.04,74.41,72.43,76.35,63.43,80,0.0,0.0,234.77,5.12,0.09,17.94,106,1015,96,65.9,2024,4,1,0,2,14,Spring,24.28000000000001,3.9199999999999875,Warm,70.85952,17.85,Light,70.68,No Rain,0,0.0,Humid,Sticky,Moderate,99.30339233064107,0.23880000000000035,75.68608576642336,0.19951642335766423,-5.006085766423354,5654.400000000001,0.0
Homestead,2024-04-02,73.28,60.12,84.42,75.12,73.06,77.23,67.1,82,0.0,0.0,250.7,6.05,0.18,21.56,146,1012,96,69.06,2024,4,2,1,2,14,Spring,24.300000000000004,4.170000000000002,Warm,74.167568,21.38,Light,73.28,No Rain,0,0.0,Very Humid,Uncomfortable,Moderate,93.77126986851192,0.406,75.68608576642336,0.19951642335766423,-2.4060857664233595,6008.96,0.0
Homestead,2024-04-03,79.21,72.18,86.45,76.66,75.16,78.64,72.75,82,0.0,0.0,268.98,11.07,2.33,32.3,189,1007,96,74.58,2024,4,3,2,2,14,Spring,14.269999999999996,3.480000000000004,Warm,81.702226,29.97,Moderate,79.21,No Rain,0,0.0,Very Humid,Oppressive,Moderate,76.20513575691434,0.9032999999999998,75.68608576642336,0.19951642335766423,3.523914233576633,6495.219999999999,0.0
Homestead,2024-04-04,72.94,67.42,79.16,76.88,76.21,78.26,64.66,76,1.13,0.62,136.74,7.55,0.2,22.59,288,1008,96,67.4,2024,4,4,3,2,14,Spring,11.739999999999995,2.0500000000000114,Warm,73.677352,22.39,Light,72.94,Very Heavy,1,2.48,Humid,Sticky,Low,88.52230894190444,2.7089999999999996,75.68608576642336,0.19951642335766423,-2.746085766423363,5543.44,8.5315
Homestead,2024-04-05,68.54,57.47,78.96,74.93,72.86,76.91,56.27,69,0.0,0.0,313.68,5.09,0.02,19.04,316,1013,96,60.97,2024,4,5,4,2,14,Spring,21.489999999999995,4.049999999999997,Mild,68.207558,19.02,Light,68.54,No Rain,0,0.0,Humid,Comfortable,Moderate,91.62152553839417,0.2765999999999997,75.68608576642336,0.19951642335766423,-7.146085766423354,4729.26,0.0
Homestead,2024-04-06,67.71,52.2,80.87,74.21,71.87,76.17,56.23,70,0.0,0.0,294.01,6.05,0.05,21.74,283,1013,96,60.65,2024,4,6,5,2,14,Spring,28.67,4.299999999999997,Mild,67.18100999999999,21.689999999999998,Light,67.71,No Rain,0,0.0,Humid,Comfortable,Moderate,89.13246032041465,0.3565000000000003,75.68608576642336,0.19951642335766423,-7.976085766423367,4739.7,0.0
Homestead,2024-04-07,68.85,55.67,80.26,74.13,72.07,76.1,60.09,75,0.0,0.0,268.8,6.67,0.11,22.44,41,1013,95,63.25,2024,4,7,6,2,14,Spring,24.590000000000003,4.030000000000001,Mild,68.56537499999999,22.330000000000002,Light,68.85,No Rain,0,0.0,Humid,Sticky,Moderate,91.52584076381343,0.32430000000000025,75.68608576642336,0.19951642335766423,-6.836085766423366,5163.75,0.0
Homestead,2024-04-08,69.41,57.96,78.69,74.06,72.23,75.63,58.85,71,0.0,0.0,252.41,8.51,0.56,25.14,69,1016,96,62.73,2024,4,8,0,2,15,Spring,20.729999999999997,3.3999999999999915,Mild,69.27176299999999,24.580000000000002,Light,69.41,No Rain,0,0.0,Humid,Comfortable,Moderate,83.98257286263544,0.3699000000000002,75.68608576642336,0.19951642335766423,-6.276085766423364,4928.11,0.0
Homestead,2024-04-09,74.72,69.8,80.26,74.79,73.45,76.37,62.03,65,0.0,0.0,235.6,12.0,1.75,30.35,109,1016,96,66.38,2024,4,9,1,2,15,Spring,10.460000000000008,2.9200000000000017,Warm,75.73244,28.6,Moderate,74.72,No Rain,0,0.0,Humid,Sticky,Moderate,67.48204829509346,0.716,75.68608576642336,0.19951642335766423,-0.9660857664233617,4856.8,0.0
Homestead,2024-04-10,76.18,70.27,82.85,75.74,74.14,77.74,67.1,74,0.0,0.0,260.11,10.64,2.82,25.32,121,1012,96,69.95,2024,4,10,2,2,15,Spring,12.579999999999998,3.5999999999999943,Warm,77.68915600000001,22.5,Moderate,76.18,No Rain,0,0.0,Humid,Uncomfortable,Moderate,76.58183715614868,0.7346000000000004,75.68608576642336,0.19951642335766423,0.4939142335766462,5637.320000000001,0.0
Homestead,2024-04-11,79.38,74.26,85.59,77.09,75.78,78.73,73.37,82,0.02,0.02,235.65,12.42,3.18,33.13,181,1011,96,75.05,2024,4,11,3,2,15,Spring,11.329999999999998,2.950000000000003,Warm,81.918228,29.950000000000003,Moderate,79.38,Light,1,0.08,Very Humid,Oppressive,Moderate,72.33828500963756,1.0057999999999998,75.68608576642336,0.19951642335766423,3.693914233576635,6509.16,0.2484
Homestead,2024-04-12,74.4,65.48,82.65,78.04,76.33,80.01,62.98,70,0.0,0.0,297.38,5.5,0.09,20.13,328,1016,96,66.84,2024,4,12,4,2,15,Spring,17.17,3.680000000000007,Warm,75.41640000000001,20.04,Light,74.4,No Rain,0,0.0,Humid,Sticky,Moderate,89.23678704403821,0.4400000000000003,75.68608576642336,0.19951642335766423,-1.286085766423355,5208.0,0.0
Homestead,2024-04-13,70.16,58.77,81.09,76.82,74.59,78.67,57.68,67,0.0,0.0,317.57,7.15,0.18,25.1,35,1019,96,62.34,2024,4,13,5,2,15,Spring,22.32,4.079999999999998,Warm,70.195376,24.92,Light,70.16,No Rain,0,0.0,Humid,Comfortable,Moderate,85.12452533078982,0.2939999999999999,75.68608576642336,0.19951642335766423,-5.526085766423364,4700.719999999999,0.0
Homestead,2024-04-14,69.23,59.11,78.69,76.41,74.53,78.37,58.68,71,0.0,0.0,282.91,6.87,0.13,22.59,51,1018,96,62.57,2024,4,14,6,2,15,Spring,19.58,3.8400000000000034,Mild,69.04958900000001,22.46,Light,69.23,No Rain,0,0.0,Humid,Comfortable,Moderate,88.44755160219778,0.3132999999999998,75.68608576642336,0.19951642335766423,-6.456085766423357,4915.33,0.0
Homestead,2024-04-15,69.02,55.62,79.81,76.18,73.81,78.53,59.12,73,0.0,0.0,318.49,6.37,0.11,22.68,63,1016,96,62.75,2024,4,15,0,2,16,Spring,24.190000000000005,4.719999999999999,Mild,68.783918,22.57,Light,69.02,No Rain,0,0.0,Humid,Comfortable,Moderate,91.09009505144499,0.30380000000000024,75.68608576642336,0.19951642335766423,-6.666085766423365,5038.46,0.0
Homestead,2024-04-16,71.09,58.32,81.16,76.45,74.32,78.58,62.43,76,0.0,0.0,293.15,7.52,0.05,24.45,60,1016,96,65.42,2024,4,16,1,2,16,Spring,22.839999999999996,4.260000000000005,Warm,71.363372,24.4,Light,71.09,No Rain,0,0.0,Humid,Sticky,Moderate,89.71892287595553,0.3553000000000001,75.68608576642336,0.19951642335766423,-4.596085766423357,5402.84,0.0
Homestead,2024-04-17,73.76,64.22,81.34,77.33,75.34,79.56,64.57,74,0.0,0.0,304.54,7.53,0.13,24.47,79,1016,96,67.61,2024,4,17,2,2,16,Spring,17.120000000000005,4.219999999999999,Warm,74.67819200000001,24.34,Light,73.76,No Rain,0,0.0,Humid,Sticky,Moderate,86.71017945506411,0.4892000000000003,75.68608576642336,0.19951642335766423,-1.9260857664233555,5458.240000000001,0.0
Homestead,2024-04-18,72.43,59.4,82.96,77.49,75.2,79.81,64.69,78,0.0,0.0,285.77,5.9,0.02,19.24,85,1015,96,67.26,2024,4,18,3,2,16,Spring,23.559999999999995,4.609999999999999,Warm,73.05548200000001,19.22,Light,72.43,No Rain,0,0.0,Humid,Sticky,Moderate,94.80486671809791,0.3575000000000004,75.68608576642336,0.19951642335766423,-3.256085766423354,5649.540000000001,0.0
Homestead,2024-04-19,74.36,63.34,84.88,78.42,76.03,81.19,66.1,78,0.0,0.0,306.68,5.05,0.09,23.04,88,1014,96,68.76,2024,4,19,4,2,16,Spring,21.539999999999992,5.159999999999997,Warm,75.482264,22.95,Light,74.36,No Rain,0,0.0,Humid,Uncomfortable,Moderate,95.93474342821209,0.41999999999999993,75.68608576642336,0.19951642335766423,-1.3260857664233612,5800.08,0.0
Homestead,2024-04-20,74.71,62.44,86.18,79.29,76.77,81.97,66.79,78,0.0,0.0,304.84,4.55,0.02,20.85,105,1014,96,69.3,2024,4,20,5,2,16,Spring,23.74000000000001,5.200000000000003,Warm,75.922354,20.830000000000002,Calm,74.71,No Rain,0,0.0,Humid,Uncomfortable,Moderate,94.32989552746204,0.41749999999999965,75.68608576642336,0.19951642335766423,-0.9760857664233669,5827.379999999999,0.0
Homestead,2024-04-21,76.18,64.71,87.26,79.97,77.65,82.44,67.39,76,0.0,0.0,309.25,5.68,0.02,17.81,179,1012,96,70.14,2024,4,21,6,2,16,Spring,22.55000000000001,4.789999999999992,Warm,77.729944,17.79,Light,76.18,No Rain,0,0.0,Humid,Uncomfortable,Moderate,91.78776999778029,0.5362000000000003,75.68608576642336,0.19951642335766423,0.4939142335766462,5789.68,0.0
Homestead,2024-04-22,75.5,65.44,87.87,80.05,78.19,81.73,68.99,82,0.14,0.06,236.38,5.98,0.05,26.37,273,1011,96,70.98,2024,4,22,0,2,17,Spring,22.430000000000007,3.5400000000000063,Warm,76.9883,26.32,Light,75.5,Moderate,1,0.24,Very Humid,Uncomfortable,Moderate,92.63092231810855,0.7942,75.68608576642336,0.19951642335766423,-0.1860857664233606,6191.0,0.8372000000000002
Homestead,2024-04-23,72.25,65.79,80.11,79.09,77.38,80.8,63.17,74,0.0,0.0,289.97,8.25,0.51,25.99,43,1015,96,66.25,2024,4,23,1,2,17,Spring,14.319999999999993,3.4200000000000017,Warm,72.79945,25.479999999999997,Light,72.25,No Rain,0,0.0,Humid,Sticky,Moderate,85.61081720015588,0.4425,75.68608576642336,0.19951642335766423,-3.4360857664233606,5346.5,0.0
Homestead,2024-04-24,70.59,59.61,80.24,77.69,75.52,79.54,60.43,72,0.0,0.0,273.19,6.13,0.13,19.95,64,1016,96,64.06,2024,4,24,2,2,17,Spring,20.629999999999995,4.02000000000001,Warm,70.73018400000001,19.82,Light,70.59,No Rain,0,0.0,Humid,Sticky,Moderate,91.14666305207328,0.27470000000000017,75.68608576642336,0.19951642335766423,-5.096085766423357,5082.4800000000005,0.0
Homestead,2024-04-25,71.29,58.3,82.69,77.46,75.16,79.79,60.91,73,0.0,0.0,300.51,6.09,0.02,22.32,45,1015,96,64.58,2024,4,25,3,2,17,Spring,24.39,4.63000000000001,Warm,71.600761,22.3,Light,71.29,No Rain,0,0.0,Humid,Sticky,Moderate,91.52438267648863,0.30810000000000026,75.68608576642336,0.19951642335766423,-4.396085766423354,5204.17,0.0
Homestead,2024-04-26,72.21,59.83,82.18,77.71,75.61,79.7,61.73,72,0.0,0.0,287.76,7.7,0.0,27.96,62,1016,96,65.37,2024,4,26,4,2,17,Spring,22.35000000000001,4.090000000000003,Warm,72.735096,27.96,Light,72.21,No Rain,0,0.0,Humid,Sticky,Moderate,85.79400799513246,0.41849999999999965,75.68608576642336,0.19951642335766423,-3.476085766423367,5199.12,0.0
Homestead,2024-04-27,75.78,71.82,81.66,77.99,76.71,79.21,65.85,72,0.01,0.01,217.27,13.41,3.69,34.54,85,1017,96,69.04,2024,4,27,5,2,17,Spring,9.840000000000003,2.5,Warm,77.153328,30.849999999999998,Moderate,75.78,Light,1,0.04,Humid,Uncomfortable,Moderate,67.72352738880892,0.8454,75.68608576642336,0.19951642335766423,0.09391423357664053,5456.16,0.1341
Homestead,2024-04-28,75.38,72.23,79.86,77.55,76.51,78.44,65.46,71,0.0,0.0,183.87,13.82,4.07,31.05,92,1016,96,68.67,2024,4,28,6,2,17,Spring,7.6299999999999955,1.9299999999999926,Warm,76.64053399999999,26.98,Moderate,75.38,No Rain,0,0.0,Humid,Uncomfortable,Low,66.1335547927099,0.8217999999999998,75.68608576642336,0.19951642335766423,-0.30608576642336516,5351.98,0.0
Homestead,2024-04-29,76.44,71.96,82.35,78.04,76.28,80.24,64.17,66,0.0,0.0,279.77,11.18,2.01,25.39,97,1014,96,68.21,2024,4,29,0,2,18,Spring,10.39,3.9599999999999937,Warm,77.842632,23.380000000000003,Moderate,76.44,No Rain,0,0.0,Humid,Sticky,Moderate,69.4212279044003,0.7691999999999999,75.68608576642336,0.19951642335766423,0.7539142335766371,5045.04,0.0
Homestead,2024-04-30,73.26,68.54,82.83,77.8,76.53,79.48,69.57,89,2.45,0.44,166.65,6.74,0.05,22.84,111,1012,96,70.69,2024,4,30,1,2,18,Spring,14.289999999999992,2.950000000000003,Warm,74.21746200000001,22.79,Light,73.26,Very Heavy,1,1.76,Very Humid,Uncomfortable,Low,87.04811680640987,5.3326,75.68608576642336,0.19951642335766423,-2.4260857664233555,6520.14,16.513
Homestead,2024-05-01,74.9,67.68,84.13,77.23,75.42,79.97,70.29,87,0.11,0.07,227.79,5.48,0.07,16.33,80,1010,96,71.67,2024,5,1,2,2,18,Spring,16.44999999999999,4.549999999999997,Warm,76.30679,16.259999999999998,Light,74.9,Moderate,1,0.28,Very Humid,Oppressive,Moderate,90.9496934476665,0.6842000000000003,75.68608576642336,0.19951642335766423,-0.7860857664233549,6516.3,0.6028
Homestead,2024-05-02,76.85,69.17,84.27,79.1,77.07,81.57,69.97,80,0.0,0.0,310.22,7.23,0.0,21.85,73,1010,96,72.02,2024,5,2,3,2,18,Spring,15.099999999999994,4.5,Warm,78.65839999999999,21.85,Light,76.85,No Rain,0,0.0,Humid,Uncomfortable,Moderate,89.70763395950945,0.6316999999999997,75.68608576642336,0.19951642335766423,1.1639142335766337,6148.0,0.0
Homestead,2024-05-03,77.15,68.18,84.04,79.8,77.77,81.91,69.46,78,0.0,0.0,299.19,7.68,0.0,24.87,78,1010,96,71.77,2024,5,3,4,2,18,Spring,15.86,4.140000000000001,Warm,78.99041000000001,24.87,Light,77.15,No Rain,0,0.0,Humid,Uncomfortable,Moderate,87.00165613540742,0.6647000000000003,75.68608576642336,0.19951642335766423,1.463914233576645,6017.700000000001,0.0
Homestead,2024-05-04,78.37,70.66,84.74,80.2,78.3,82.27,69.42,75,0.0,0.0,300.24,9.11,1.77,21.85,102,1012,96,72.11,2024,5,4,5,2,18,Spring,14.079999999999998,3.969999999999999,Warm,80.441575,20.080000000000002,Light,78.37,No Rain,0,0.0,Humid,Uncomfortable,Moderate,80.21815535038944,0.7829000000000002,75.68608576642336,0.19951642335766423,2.683914233576644,5877.75,0.0
Homestead,2024-05-05,78.46,72.66,84.69,80.66,78.91,82.63,69.85,75,0.0,0.0,292.8,9.3,2.44,20.51,101,1013,95,72.41,2024,5,5,6,2,18,Spring,12.030000000000001,3.719999999999999,Warm,80.55385,18.07,Light,78.46,No Rain,0,0.0,Humid,Uncomfortable,Moderate,79.63418186958079,0.7949999999999997,75.68608576642336,0.19951642335766423,2.773914233576633,5884.499999999999,0.0
Homestead,2024-05-06,78.56,69.57,85.28,80.96,79.18,82.89,70.62,77,0.0,0.0,279.33,8.79,0.76,23.49,97,1012,96,72.95,2024,5,6,0,2,19,Spring,15.710000000000008,3.7099999999999937,Warm,80.735096,22.729999999999997,Light,78.56,No Rain,0,0.0,Humid,Oppressive,Moderate,82.3707868887515,0.7796000000000001,75.68608576642336,0.19951642335766423,2.8739142335766417,6049.12,0.0
Homestead,2024-05-07,78.81,68.94,87.04,81.42,79.39,83.61,71.6,79,0.0,0.0,278.07,7.0,0.87,19.51,103,1010,96,73.68,2024,5,7,1,2,19,Spring,18.10000000000001,4.219999999999999,Warm,81.106767,18.64,Light,78.81,No Rain,0,0.0,Humid,Oppressive,Moderate,88.58653084397552,0.7205000000000001,75.68608576642336,0.19951642335766423,3.1239142335766417,6225.99,0.0
Homestead,2024-05-08,78.95,69.01,87.87,82.24,80.01,84.72,71.15,78,0.0,0.0,310.39,5.79,0.02,21.5,111,1010,96,73.42,2024,5,8,2,2,19,Spring,18.86,4.709999999999994,Warm,81.25373,21.48,Light,78.95,No Rain,0,0.0,Humid,Oppressive,Moderate,91.18919010325024,0.6791000000000001,75.68608576642336,0.19951642335766423,3.2639142335766422,6158.1,0.0
